"Lausanne, Croix d'Ouchy",537.907,151.513,412
"Lausanne, CHUV",538.837,153.101,581
"Lausanne, Délices",537.789,151.513,407
"Lausanne, Désert",536.617,154.621,562
"Lausanne, Dapples",537.591,151.819,436
"Lausanne, Denantou",538.623,151.049,394
"Lausanne, Devin",539.644,153.517,593
"Lausanne, Dranse",536.920,153.535,521
"Lausanne, Druey",537.818,153.464,555
"Lausanne, Druey-Collège",537.996,153.331,557
"Lausanne, Ecole des Métiers",536.967,152.879,457
"Lausanne, Ecole Commerce",537.347,153.121,518
"Lausanne, Ecole Hôtelière",542.025,157.007,850
"Lausanne, Eglantine",538.856,151.981,487
"Lausanne, Elysée",538.118,151.378,417
"Lausanne, En Marin",542.142,156.482,833
"Lausanne, Entre-Bois",538.073,154.755,596
"Lausanne, Epinettes",537.608,151.949,434
"Lausanne, Esplanade",539.964,153.110,603
"Lausanne, EPSIC",537.244,152.787,469
"Lausanne, Fauconnières",539.464,152.883,563
"Lausanne, Faverges",539.172,151.695,449
"Lausanne, Figuiers",536.461,152.063,400
"Lausanne, Floreyres",539.378,152.066,518
"Lausanne, Fontenay",537.089,152.040,423
"Lausanne, Forêt",538.223,154.124,594
"Lausanne, Fourmi",539.585,154.473,659
"Lausanne, Gare",537.946,152.088,447
"Lausanne, Georgette",538.569,152.150,480
"Lausanne, Grésy",540.289,153.359,642
"Lausanne, Grancy",537.856,151.835,428
"Lausanne, Grand Vennes",539.217,154.621,650
"Lausanne, Grande-Borde",538.097,153.502,570
"Lausanne, Grangette",538.222,154.770,616
"Lausanne, Grattapaille",537.115,154.262,607
"Lausanne, Grey",537.130,153.913,575
"Lausanne, Haute Combe",542.181,155.116,792
"Lausanne, Haute-Vue",540.378,152.910,611
"Lausanne, Hermitage",538.438,153.525,595
"Lausanne, Jaman",539.410,152.438,554
"Lausanne, Jordils",537.740,151.281,394
"Lausanne, Jurigoz",538.442,151.585,438
"Lausanne, La Cure",540.109,153.222,620
"Lausanne, La Vulliette",541.900,156.600,850
"Lausanne, Lac Sauvabelin",538.663,154.391,663
"Lausanne, Languedoc",536.956,152.175,439
"Lausanne, Le Foyer",540.268,153.865,650
"Lausanne, Les Chavannes",540.037,153.517,627
"Lausanne, Libellules",539.058,154.690,637
"Lausanne, Lisière",538.539,153.774,618
"Lausanne, Mémise",538.205,153.223,555
"Lausanne, Maladière",535.992,152.091,382
"Lausanne, Maladière-Figuiers",536.113,152.075,385
"Lausanne, Maladière-Lac",536.057,151.995,380
"Lausanne, Malley",535.905,152.888,425
"Lausanne, Malley-Sud",535.868,152.854,424
"Lausanne, Mauvernay",542.517,157.305,858
"Lausanne, Mayoresses",539.840,153.710,625
"Lausanne, Mirabeau",538.313,152.052,465
"Lausanne, Molliettes",542.833,156.009,832
"Lausanne, Mon Repos",538.798,152.258,507
"Lausanne, Mont d'Or",536.805,152.071,425
"Lausanne, Montétan",536.709,153.480,498
"Lausanne, Mont-Blanc",537.726,153.527,560
"Lausanne, Mont-Fleuri",538.059,151.760,430
"Lausanne, Montbenon",537.922,152.376,616
"Lausanne, Montchoisi",538.477,151.406,426
"Lausanne, Montelly",536.689,152.614,441
"Lausanne, Montoie",536.302,152.226,407
"Lausanne, Montolieu",539.042,154.963,647
"Lausanne, Motte",538.225,153.863,582
"Lausanne, Mousquines",539.260,152.033,514
"Lausanne, Musée Olympique",538.334,151.239,414
"Lausanne, Oiseaux",537.925,153.626,560
"Lausanne, Ouchy",537.676,151.008,377
"Lausanne, Ours",538.769,152.528,533
"Lausanne, Pêcheurs",537.175,151.272,377
"Lausanne, Parc Rivier",536.851,154.197,577
"Lausanne, Parc Vélodrome",537.488,154.184,604
"Lausanne, Pavement",538.290,154.743,626
"Lausanne, Petit Château",538.382,153.245,567
"Lausanne, Piécettes",538.454,154.810,648
"Lausanne, Pierre Viret",538.259,152.696,506
"Lausanne, Pierrefleur",536.943,154.041,575
"Lausanne, Pont Bessières",538.494,152.481,509
"Lausanne, Pont Chauderon",537.522,152.762,493
"Lausanne, Pont Marc Dufour",537.034,152.301,451
"Lausanne, Pont-de-Chailly",539.634,153.061,616
"Lausanne, Port-Franc",537.729,152.641,491
"Lausanne, Prélaz",536.612,153.116,454
"Lausanne, Prélaz-les-Roses",536.179,153.200,441
"Lausanne, Praz-Berthoud",539.407,154.224,640
"Lausanne, Praz-Collet",543.078,156.812,873
"Lausanne, Praz-Séchaud",540.808,154.324,695
"Lausanne, Presbytère",537.302,153.412,534
"Lausanne, Provence",536.272,152.792,427
"Lausanne, Provence nord",536.122,152.877,426
"Lausanne, Provence sud",536.282,152.609,432
"Lausanne, Rapille",536.602,154.252,534
"Lausanne, Rasude",538.243,152.060,462
"Lausanne, Recordon",537.035,153.025,478
"Lausanne, Riant-Cour",536.871,151.918,412
"Lausanne, Riponne-M. Béjart",538.156,152.715,501
"Lausanne, Rosière",540.094,152.407,539
"Lausanne, Rouvraie",538.089,153.799,560
"Lausanne, Rovéréaz",540.859,153.786,677
"Lausanne, Rozavère",539.917,153.367,609
"Lausanne, Rôtillon",538.300,152.475,485
"Lausanne, Sablons",535.323,152.691,394
"Lausanne, Sallaz",539.205,153.810,607
"Lausanne, Secrétan",539.216,152.303,549
"Lausanne, Signal",538.765,153.789,637
"Lausanne, St-Etienne",539.430,154.009,621
"Lausanne, St-François",538.215,152.325,495
"Lausanne, St-Paul",537.027,153.210,498
"Lausanne, St-Roch",537.658,153.021,513
"Lausanne, Stade Olympique",537.662,153.939,593
"Lausanne, Ste-Catherine",544.024,157.996,851
"Lausanne, Théâtre de Vidy",536.530,151.767,381
"Lausanne, Tivoli",537.305,152.534,477
"Lausanne, Trabandan",539.048,151.780,460
"Lausanne, Tunnel",538.300,153.000,512
"Lausanne, Valency",536.506,153.701,496
"Lausanne, Valentin",538.052,152.903,517
"Lausanne, Vallonnette",539.378,153.324,583
"Lausanne, Valmont",539.911,154.075,637
"Lausanne, Vennes",540.091,154.744,691
"Lausanne, Verdeil",539.457,152.187,533
"Lausanne, Vers-chez-les-Blanc",542.964,156.215,839
"Lausanne, Vert-Bois",542.369,157.086,854
"Lausanne, Victor-Ruffy",539.380,153.679,604
"Lausanne, Vieux-Moulin",537.971,153.870,559
"Lausanne, Vigie",537.484,152.574,486
"Lausanne, Villard",537.541,152.306,462
"Lausanne, Vinet",537.854,153.111,528
"Lausanne, Virgile-Rossel",539.374,153.068,574
"Lausanne, Vivarium",538.831,154.630,647
"Lausanne, Vuachère",539.659,152.145,497
"Lausanne, Vulliemin",538.270,153.254,561
"Lausanne,Vallée de la Jeunesse",536.240,152.782,426
Lausen,624.215,257.763,344
Lausen IKEA,625.564,257.603,353
"Lausen, Bahnhof",624.197,257.777,399
"Lausen, Bettleten",623.832,257.956,343
"Lausen, Furlen",624.124,257.150,406
"Lausen, Furlenboden",624.071,257.475,375
"Lausen, Gemeindeverwaltung",624.185,258.102,311
"Lausen, Kirchstrasse",624.098,258.352,329
"Lausen, Langmatt",625.084,257.618,362
"Lausen, Mülizelg",624.638,257.767,343
"Lausen, Ronda",623.640,258.313,332
"Lausen, Stutz",624.770,258.236,347
Lauterbrunnen,635.972,160.904,797
Lauterbrunnen BLM,635.900,160.900,797
"Lauterbrunnen, Bahnhof",635.932,160.963,796
"Lauterbrunnen, Dorf",635.924,160.561,813
"Lauterbrunnen, Ey",636.058,160.350,782
"Lauterbrunnen, Heliport",636.505,159.520,799
"Lauterbrunnen, Lochbrücke",635.756,161.825,738
"Lauterbrunnen, Sandweidli",635.485,162.466,729
"Lauterbrunnen, Schützenbach",636.275,159.997,789
Lauwil,617.897,248.850,637
Lavanthier,590.371,111.594,1527
Laveno NLM,691.446,084.880,200
"Lavertezzo, Ai Poss",708.335,123.278,520
"Lavertezzo, Aquino",707.169,124.397,576
"Lavertezzo, Paese",707.928,124.017,535
"Lavey-les-Bains, place",567.423,117.199,416
"Lavey-les-Bains, Et. Thermal",567.578,117.079,419
"Lavey-Village, poste",567.462,118.813,438
"Lavey-Village, Prés Râpets",567.336,118.600,418
"Lavey, Front Bastionné",567.223,117.648,411
Laveygrat,000.000,000.000,000
"Lavigny, café",520.655,150.553,522
"Lavigny, croisée de St-Livres",520.325,150.350,516
"Lavigny, hôpital",521.106,150.842,520
Lavin,804.082,183.297,1432
Lavorgo,707.668,144.245,615
"Lavorgo, Stazione",707.677,144.269,618
Lax,652.194,137.519,1045
"Lax, Abzw. Ernen",652.737,138.143,1020
"Lax, Bahnhof",652.231,137.600,1045
"Lax, Bellevue",652.553,137.814,1029
Le Bémont,567.882,234.793,970
"Le Bémont JU, village",567.650,234.750,925
"Le Bémont JU, Grand-Creux",569.338,235.820,990
Le Bévieux,568.575,123.097,484
Le Bas-du-Cerneux,540.609,207.057,1078
Le Boéchet,560.857,227.162,1033
Le Brassus,506.165,160.124,1022
"Le Brassus, gare",506.103,160.087,1020
"Le Brassus, place de la Lande",505.923,159.672,1035
"Le Brassus, Bas-du-Chenit",504.178,158.555,1050
"Le Brassus, Le Campe",507.041,160.677,1030
"Le Brassus, Les Horlogers",505.828,159.601,1033
"Le Brassus, Marchairuz",505.436,159.343,1054
"Le Brassus,ancienne imprimerie",506.125,159.895,1021
Le Brocard,570.061,102.957,557
"Le Brouillet, anc. poste",531.184,200.322,1064
"Le Brouillet, bif. les Jordan",530.871,199.903,1101
"Le Brouillet, Chez-Petoud",531.719,201.176,1052
"Le Bry, village",572.839,172.591,740
"Le Bry, Geneivroz",573.020,171.760,751
"Le Cachot, carrefour",542.185,206.183,1073
"Le Cachot, Cachot de Vent",541.526,205.864,1082
"Le Cachot, Fromagerie",542.915,206.553,1071
"Le Cachot, Le Bas-du-Crêt",542.600,206.419,1063
"Le Cachot, Petit-Cachot",540.998,205.508,1074
"Le Cergneux, bif.",568.828,103.082,846
"Le Cergneux, hameau",568.728,102.785,879
"Le Cerneux-Péquignot, village",541.115,207.543,1088
"Le Cerneux-Péquignot, Bétod",543.038,208.872,1094
"Le Cerneux-Péquignot, Etages",542.293,208.212,1090
"Le Cerneux-Péquignot, Gardot",539.800,207.050,1096
"Le Cerneux-Péquignot, Le Creux",542.896,208.601,1096
"Le Cerneux-Péquignot, M-Lidor",538.214,204.867,1060
"Le Cerneux-Péquignot, M-Rochat",539.870,205.916,1069
"Le Cerneux-Péquignot,M-Baillod",538.987,205.328,1066
"Le Cernil NE, restaurant",530.468,198.538,1174
Le Châble,582.701,103.050,820
Le Châble TV,582.669,103.039,821
"Le Châble VS, gare",582.707,103.105,824
"Le Châble VS, place communale",582.388,103.203,830
"Le Châble VS, poste",582.650,103.250,820
"Le Châble VS, La Condemine",582.928,102.040,992
"Le Châble VS, Le Sapey",582.747,102.351,956
"Le Châble VS, Le Tarpin",582.634,104.263,1127
"Le Châble VS, Montagnier",583.382,102.588,847
"Le Châble VS,Fontenelle-Dessou",582.688,103.968,998
"Le Châtelard FR, village",564.756,169.682,903
"Le Châtelard FR, Sâles",565.224,169.629,937
Le Châtelard VS,562.805,101.088,1129
Le Châtelard VS Funiculaire,562.826,101.251,1129
"Le Châtelard VS, village",562.790,100.825,1097
"Le Châtelard VS, Frontière",562.203,100.304,1116
Le Châtelard-d'en-Haut,565.856,169.661,978
Le Châtelard-Frontière,562.227,100.356,1116
Le Chésal,575.851,239.697,950
Le Chalet NE,546.770,211.880,940
Le Chapelet,000.000,000.000,000
Le Chavalet,566.478,123.573,438
Le Clos TMF,000.000,000.000,000
Le Clou/Les Granges,573.500,086.100,1614
Le Crêt-du-Locle,550.373,214.272,1014
"Le Crêt-du-Locle,rte cantonale",550.014,214.159,1016
Le Creux,556.824,216.705,1013
Le Creux VD,519.700,176.000,800
Le Creux-des-Biches,562.269,228.178,1013
Le Day,520.630,174.535,787
"Le Day, carrosserie",520.300,174.360,785
"Le Day, gare",520.630,174.475,786
"Le Fays, bif.",568.300,102.819,1007
"Le Fays, village",568.392,102.447,948
"Le Flon, village",554.951,131.963,1037
Le Frambourg [F],518.838,192.344,856
"Le Fuet, carrefour",580.820,232.561,832
"Le Fuet, poste",580.403,232.504,855
"Le Fuet, Chemin de la Bottière",580.691,233.306,935
"Le Grand-St-Bernard, Albergo I",578.871,078.442,2452
"Le Grand-St-Bernard, Hospice",579.197,079.734,2469
Le Landeron,571.714,211.801,437
Le Landeron débarcadère,572.463,211.191,430
"Le Landeron, école",571.578,211.460,433
"Le Landeron, bif. sur Frochaux",570.894,213.648,756
"Le Landeron, centre",571.745,211.670,437
"Le Landeron, gare",571.740,211.793,437
"Le Landeron, route de Bâle",573.026,212.292,438
"Le Landeron, zone industrielle",571.255,211.755,437
"Le Landeron, Bellevue",572.855,212.215,440
"Le Landeron, Montet-Dessus",571.763,212.486,509
"Le Landeron, Vieille-Ville",571.321,211.307,432
Le Lieu,511.565,166.838,1050
Le Locle,547.390,212.103,946
Le Locle-Col-des-Roches,545.856,211.230,917
"Le Locle-Col-des-Roches, gare",545.843,211.250,919
Le Locle-Frontière,545.164,211.275,930
"Le Locle, école des Girardet",548.622,212.924,925
"Le Locle, cimetière",545.364,210.651,954
"Le Locle, collège",547.422,212.458,1033
"Le Locle, gare",547.283,212.036,945
"Le Locle, place du Marché",547.557,212.068,918
"Le Locle, poste",547.700,212.050,918
"Le Locle, rue du Midi",547.361,211.668,923
"Le Locle, Abattes",548.036,211.099,968
"Le Locle, Auguste-Lambelet",548.460,212.844,949
"Le Locle, Avenir",547.315,211.709,920
"Le Locle, Beau-Site",548.029,212.252,944
"Le Locle, Bergeon",547.696,211.379,942
"Le Locle, Billodes",546.860,211.764,918
"Le Locle, Cardamines",547.862,211.271,969
"Le Locle, Centenaire",548.340,211.914,1001
"Le Locle, Châteauneuf",548.768,212.877,941
"Le Locle, Chemin-Blanc",547.247,210.855,989
"Le Locle, Combe-Girard",548.359,212.573,627
"Le Locle, Communal",548.150,211.338,1021
"Le Locle, Corbusier",546.983,211.416,931
"Le Locle, Croisette",548.116,212.529,950
"Le Locle, Daniel-JeanRichard",547.780,212.224,920
"Le Locle, Dixi",546.736,211.416,918
"Le Locle, Etangs",547.459,211.526,931
"Le Locle, Fiottets",547.877,211.679,1005
"Le Locle, Fleurs",547.163,211.571,925
"Le Locle, Foyer",548.129,212.056,966
"Le Locle, France",547.362,211.938,918
"Le Locle, Fritillaires",546.811,211.289,930
"Le Locle, G. Favre",546.937,211.550,921
"Le Locle, Gérardmer",548.609,212.720,950
"Le Locle, Gentianes",547.989,211.556,1018
"Le Locle, Georges-Perrenoud",548.249,212.688,950
"Le Locle, Haut-du-Quartier",546.763,208.975,1112
"Le Locle, Hôpital",547.045,211.972,965
"Le Locle, Hôtel-de-Ville",547.341,211.879,918
"Le Locle, Jambe-Ducommun",548.840,212.709,958
"Le Locle, Jardin Klaus",547.572,212.039,925
"Le Locle, Jeanneret",546.701,211.176,930
"Le Locle, Jolimont",547.228,212.277,1027
"Le Locle, Joux-Pelichet",548.237,211.912,983
"Le Locle, La Combe-Jeanneret",547.099,209.603,1105
"Le Locle, La Jaluse",547.784,211.171,950
"Le Locle, Le Chalet",546.837,211.892,946
"Le Locle, Les Replattes",547.243,210.424,1023
"Le Locle, Lux",547.114,211.832,919
"Le Locle, Malpierres",546.814,212.121,1013
"Le Locle, Marie-Anne Calame",547.773,212.275,921
"Le Locle, Mireval",547.363,211.976,920
"Le Locle, Monts",547.556,212.523,1026
"Le Locle, Moulins souterrains",545.705,211.105,915
"Le Locle, Petits-Monts",546.609,212.039,1007
"Le Locle, Piste Vita",548.302,211.534,1027
"Le Locle, Prés d'Amens",546.753,211.662,917
"Le Locle, Primevères",547.687,211.500,967
"Le Locle, Progrès",548.123,212.476,950
"Le Locle, Raya",548.104,212.568,935
"Le Locle, Technicum",547.137,211.797,416
"Le Locle, Tennis",548.228,212.083,965
"Le Locle, Tertre",546.873,211.185,951
"Le Locle, Tilleuls",547.032,212.169,1017
"Le Locle, Verger",548.842,212.992,950
Le Lussex,535.760,156.520,592
Le Manège,522.825,156.921,626
Le Marais,525.113,153.374,495
"Le Marchairuz, col",508.891,156.383,1443
Le Moléson,567.775,155.198,1978
"Le Mont-s.-Laus., Coppoz-Poste",538.409,156.497,695
"Le Mont-s.-Laus., Grand-Mont",538.190,157.177,695
"Le Mont-s.-Laus., Petit-Mont",538.305,156.124,685
"Le Mont-sur-Lausanne, Budron",538.283,158.564,699
"Le Mont-sur-Lausanne, Coppoz",538.450,156.789,702
"Le Mont-sur-Lausanne, Côtes",538.097,155.688,659
"Le Mont-sur-Lausanne, Etavez",538.307,157.528,708
"Le Mont-sur-Lausanne, Fougères",538.314,158.063,713
"Le Mont-sur-Lausanne, Martines",538.121,155.324,642
"Le Mont-sur-Lausanne, Rionzi",538.119,155.160,633
"Le Mont-sur-Lausanne,Maillefer",537.723,154.897,592
"Le Mouret, village",579.568,177.222,756
"Le Mouret, Le Pafuet",580.806,177.036,739
"Le Mouret, Moulin à Benz",580.109,177.544,739
"Le Mouret, Praroman",579.893,177.786,768
Le Muids,506.025,145.507,715
Le Noirmont,563.511,230.418,969
"Le Noirmont, gare",563.530,230.406,969
Le Pâquier-Montbarry,570.961,160.450,731
"Le Pâquier-Montbarry, gare",570.948,160.487,731
"Le Pâquier, Village",570.635,160.329,747
Le Pied-d'Or,571.040,230.194,1005
Le Plan-Marmet,566.958,219.590,1120
Le Pont,514.754,169.212,1008
Le Pont NLJ,514.783,169.093,1004
"Le Pont, église",515.239,168.807,1020
"Le Pont, gare",514.761,169.186,1004
"Le Pont, Les Fougères",515.028,168.516,1010
Le Prédame,574.882,234.129,1015
"Le Prévoux, bif. sur Bétod",543.674,208.982,1094
"Le Prévoux, Bas Du Prévoux",544.178,210.107,1051
"Le Prévoux, Haut du Prévoux",544.046,209.811,1077
"Le Prévoux, La Soldanelle",544.012,209.187,1091
"Le Prévoux, Les Combes",544.768,210.323,1005
Le Prese,803.340,130.170,965
Le Prese (incrocio),803.080,130.817,973
"Le Prese, Cantone",803.646,130.595,970
"Le Prese, Pagnoncini",803.155,131.365,978
"Le Prese, Scuole",803.425,130.290,967
"Le Prese, Stazione",803.370,130.058,968
"Le Quartier, carrefour",546.057,208.053,1091
"Le Quartier, La Couronne",546.392,208.394,1100
Le Reposoir SMGN,500.647,120.782,380
Le Reymond,554.854,215.287,1066
Le Rocheray,508.990,164.385,1026
Le Rocheray NLJ,509.096,164.195,1004
Le Séchey,513.311,168.096,1045
Le Sépey,570.305,134.502,978
Le Sépey (Monthey),562.100,120.500,872
"Le Sépey, gare/poste",570.292,134.511,975
"Le Sépey, Aux Caudreys",571.770,134.928,1210
"Le Sépey, La Combaz",570.847,134.418,1041
"Le Sépey, La Mosse",570.870,134.759,1125
Le Seignat,558.063,220.449,1027
"Le Sentier-Orient, gare",507.506,162.337,1024
"Le Sentier, école secondaire",506.650,161.674,1024
"Le Sentier, hôpital",506.809,161.937,1024
"Le Sentier, temple",507.527,162.617,1018
"Le Sentier, La Golisse",507.892,162.984,1015
"Le Sentier, Les Tours",507.156,162.146,1040
Le Stand,547.295,206.242,1005
Le Trétien,565.902,105.744,1062
"Le Trétien, entrée du village",566.009,105.838,1025
Le Tremblex,561.120,142.870,817
Le Tronchet,579.979,080.291,2278
"Le Valanvron, collège",556.100,221.480,985
"Le Vaud, poste",507.601,148.061,814
"Le Vaud, zoo",508.018,148.280,795
Le Verney (embr),548.129,148.744,608
Leggia,733.110,125.110,334
"Leggia, Paese",733.069,125.036,337
"Leggia, Redivolo",732.750,124.418,334
"Lehwil, Abzw.",588.086,186.710,692
"Lehwil, Dorf",588.003,187.192,690
Leibstadt,654.675,271.647,313
"Leibstadt, Kernkraftwerk",655.922,272.350,339
"Leibstadt, Milchhüsli",655.411,271.332,339
Leimbach AG,655.180,236.013,519
"Leimbach TG, Kreuzung",731.535,269.123,458
Leimere b. Mühleberg,589.278,200.596,615
Leissigbad (Agl),624.069,167.245,562
Leissigen,625.748,167.152,570
Leissigen ThS,625.403,167.187,570
"Leissigen, Bahnhof",625.723,167.141,579
"Leissigen, Schulhaus",626.220,167.320,583
Leiterli,000.000,000.000,000
"Lelgio, Paese",718.614,104.823,669
Lendikon,701.256,253.613,680
Lengebrand,000.000,000.000,000
"Lenggenwil, Post",729.043,259.717,547
"Lenggenwil, Taa",727.609,259.099,529
"Lenggenwil, Wiesental",728.575,259.802,534
Lengnau,594.536,225.388,439
"Lengnau AG, Abzw. Husen",666.806,262.330,452
"Lengnau AG, Brücke",667.059,263.742,418
"Lengnau AG, Gewerbegebiet",666.256,264.569,418
"Lengnau AG, Unterlengnau",666.721,264.280,409
"Lengnau BE, Friedhof",594.676,225.301,446
"Lengnau BE, Gemeindehaus",594.501,225.649,440
"Lengnau BE, Grienberg",595.109,225.929,452
"Lengnau BE, Kreisel Badmatt",594.668,225.645,441
"Lengnau BE, Rado",594.250,225.517,437
"Lengnau BE, Schulhaus Dorf",594.694,225.882,448
"Lengnau BE, Sportplatz",594.331,225.174,434
Lengnau Ost (Abzw),594.831,225.555,441
Lengwil,731.659,276.462,509
Lengwil SBB,731.821,276.420,501
"Lengwil, Bahnhof",731.676,276.462,508
"Lengwil, Dorf",731.928,276.249,503
"Lengwil, Ekkharthof",732.876,275.461,534
Lenk (Talstation Metschstand),601.414,143.411,1073
Lenk im Simmental,600.375,145.250,1068
"Lenk im Simmental, Bahnhof",600.438,145.144,1068
Lenk BLB,599.875,144.631,1097
"Lenk, Äussere Bleiken",599.470,147.310,1051
"Lenk, Aegerten",599.481,146.255,1094
"Lenk, Alpenrösli",599.930,141.300,1068
"Lenk, Badgässli",600.083,144.830,1078
"Lenk, Blatti",600.394,143.620,1138
"Lenk, Brandegg",601.958,145.063,1544
"Lenk, Buggeli",601.408,145.293,1393
"Lenk, Bühlberg",602.389,144.700,1662
"Lenk, Edelweiss",602.264,142.027,1068
"Lenk, Erlebnisbad",599.945,145.411,1106
"Lenk, Flüehlistrasse",601.190,145.050,1285
"Lenk, Gemeindehaus",600.170,145.067,1076
"Lenk, Gerbi",600.695,145.381,1127
"Lenk, Grün",600.788,145.710,1185
"Lenk, Guggernäll",601.208,147.191,1616
"Lenk, Gutenbrunnen",600.378,146.507,1187
"Lenk, Gütsch",600.824,146.393,1271
"Lenk, Honeggli",599.255,146.420,1092
"Lenk, Hubel",601.387,144.837,1318
"Lenk, Hubelmatte",599.998,140.532,1261
"Lenk, Höhe",600.995,145.435,1245
"Lenk, Iffigenalp",600.225,138.757,1586
"Lenk, Iffigenfall",600.257,140.136,1068
"Lenk, Innere Bleiken",599.895,146.570,1062
"Lenk, Krummenbach",600.039,144.539,1085
"Lenk, Kuspo",600.933,144.138,1098
"Lenk, Laubbärgli",602.436,146.804,1825
"Lenk, Lehn",600.494,145.774,1140
"Lenk, Lischmatte",599.295,146.860,1055
"Lenk, Litte",602.156,142.276,1110
"Lenk, Marktplatz",600.187,145.113,1081
"Lenk, Metschbahnen",601.414,143.411,1073
"Lenk, Mittaghorn",600.464,142.986,1167
"Lenk, Mühleweidli",600.085,146.090,1064
"Lenk, Neufeld (Camping)",600.490,144.625,1068
"Lenk, Port",600.864,146.957,1451
"Lenk, Reitzentrum",599.710,146.860,1058
"Lenk, Ritzdole",600.481,139.878,1464
"Lenk, Rohrbrücke",601.218,143.628,1068
"Lenk, Rothenbach",601.657,143.001,1068
"Lenk, Rufeli",601.396,146.113,1339
"Lenk, Schadauli",599.205,147.165,1052
"Lenk, Seiten",600.997,145.613,1217
"Lenk, Simmenfälle",602.892,141.742,1103
"Lenk, Stein",599.355,145.725,1156
"Lenk, Sumpfbach",601.872,142.642,1068
"Lenk, Talstation Betelberg",599.898,144.634,1080
"Lenk, Tannenbühl",601.818,144.789,1464
"Lenk, Tennisplatz",600.382,144.876,1083
"Lenk, Waldrand",599.870,145.621,1101
"Lenk, Zelg",602.513,141.848,1068
"Lens, bif.",602.171,125.862,1092
"Lens, poste",600.608,125.340,1128
"Lens, La Croix",600.795,125.572,1144
"Lens, La Trionnaz",601.114,126.380,1250
"Lens, Le Bouille",601.177,125.379,1085
"Lens, Les Rosiers",600.710,125.871,1173
"Lens, Lyron-Biollaz",600.305,125.598,1105
"Lens, Oasis",601.454,124.322,673
"Lens, Vaas-d'en-Bas",601.364,124.170,634
"Lentigny, village",566.764,178.623,716
"Lentigny, La Chapelle",567.272,179.092,735
"Lentigny, Treysalles",566.996,178.882,723
Lenzburg,655.248,249.187,406
Lenzburg Industrie,654.758,249.337,406
Lenzburg Seetal,655.298,249.122,407
Lenzburg West (Abzw),654.910,249.348,406
"Lenzburg, Angelrain",655.623,248.966,406
"Lenzburg, Augustin Kellerstr.",655.254,248.941,406
"Lenzburg, Autobahn-Viadukt",655.960,249.749,388
"Lenzburg, Bachstrasse",655.732,248.635,406
"Lenzburg, Bahnhof",655.313,249.147,406
"Lenzburg, Berufsschule",656.875,249.036,406
"Lenzburg, Beyeler",655.196,248.751,406
"Lenzburg, Burghalde",656.125,248.571,406
"Lenzburg, Dufourstrasse",654.383,248.911,406
"Lenzburg, Friedweg",656.033,248.403,406
"Lenzburg, Fünfweiher",656.340,247.486,406
"Lenzburg, General Herzog-Str.",654.603,248.862,409
"Lenzburg, Gexi",657.054,249.356,432
"Lenzburg, Hypiplatz",655.858,248.811,397
"Lenzburg, Kronenplatz",656.069,248.807,406
"Lenzburg, Langsamstig",654.566,249.034,406
"Lenzburg, Mattenweg",655.446,248.695,406
"Lenzburg, Mehrzweckhalle",656.204,249.051,406
"Lenzburg, Neuhofstrasse",656.607,249.070,406
"Lenzburg, Othmarsingerstrasse",656.580,249.149,426
"Lenzburg, Poststrasse",655.871,248.789,400
"Lenzburg, Ringstrasse Nord",655.118,249.537,406
"Lenzburg, Schloss",656.565,248.837,406
"Lenzburg, Schule Lenzhard",654.935,249.074,406
"Lenzburg, Traitafina",655.492,249.567,406
"Lenzburg, Volg",656.022,249.329,406
"Lenzburg, Zeughaus",654.752,248.971,406
"Lenzburg, Ziegeleiweg",656.006,247.875,406
Lenzerheide/Lai LHB,761.865,178.751,1476
"Lenzerheide/Lai, Altersheim",761.865,177.605,1476
"Lenzerheide/Lai, Central",761.590,177.440,1476
"Lenzerheide/Lai, Clavadoiras",762.072,176.703,1456
"Lenzerheide/Lai, Dieschen Sot",761.821,178.515,1502
"Lenzerheide/Lai, Fadail/Lido",761.160,178.118,1486
"Lenzerheide/Lai, Gravas",761.793,176.487,1427
"Lenzerheide/Lai, La Riva",761.500,178.067,1484
"Lenzerheide/Lai, Post",761.964,177.392,1476
"Lenzerheide/Lai, Resgia",761.840,176.046,1405
"Lenzerheide/Lai, Rothornbahn",761.778,178.798,1489
"Lenzerheide/Lai, Skischulplatz",761.761,177.471,1467
"Lenzerheide/Lai, Sportzentrum",761.828,178.088,1515
"Lenzerheide/Lai, Tankstelle",761.989,176.974,1470
"Lenzerheide/Lai, Val Sporz",761.211,177.068,1515
"Lenzerheide, Parkplatz Fadail",761.350,177.630,1476
"Leontica, Chiesa",714.083,146.084,876
"Leontica, Combrescherio",714.123,145.798,846
Lerchenbühl (Verzw),613.115,212.014,537
Lerchenfeld,612.768,179.611,557
"Les Agettes, bif. M.-de-l'Ours",594.595,116.494,1428
"Les Agettes, contour du Pêchot",594.594,117.358,1099
"Les Agettes, d'en haut",595.346,117.435,1186
"Les Agettes, garage",595.214,117.462,1153
"Les Agettes, village",595.434,117.572,1162
"Les Agettes, Crételannaz",595.072,116.925,1307
"Les Agettes, Crettaz-à-l'Oeil",594.745,117.777,982
"Les Agettes, Les Crêtes",594.600,116.989,1250
"Les Agettes, Stade US",594.716,117.928,921
"Les Agettes, Tsamorés",594.818,117.421,1122
"Les Agettes,s Crettaz-à-l'Oeil",594.311,117.859,891
Les Arnoux,565.950,126.751,468
Les Attelas,586.810,105.334,2726
